ZIP_CODE,STATE,ZIP_TYPE,RUCA1,RUCA2,RUCAFLOAT
26369,WV,Post Office or large volume customer,4,4,4
26372,WV,Zip Code Area,8,8,8
26374,WV,Zip Code Area,2,2,2
26376,WV,Zip Code Area,10,10,10
26377,WV,Zip Code Area,8,8,8
26378,WV,Zip Code Area,10,10,10
26384,WV,Zip Code Area,8,8,8
26385,WV,Zip Code Area,5,5,5
26386,WV,Zip Code Area,4,4,4
26404,WV,Zip Code Area,4,4,4
26405,WV,Zip Code Area,8,8,8
26408,WV,Zip Code Area,4,4,4
26410,WV,Zip Code Area,2,2,2
26411,WV,Zip Code Area,5,5,5
26412,WV,Zip Code Area,10,10,10
26415,WV,Zip Code Area,2,2,2
26416,WV,Zip Code Area,7,7,7
26419,WV,Zip Code Area,8,8,8
26421,WV,Zip Code Area,2,2,2
26422,WV,Post Office or large volume customer,4,4,4
26424,WV,Post Office or large volume customer,4,4,4
26425,WV,Zip Code Area,9,9,9
26426,WV,Zip Code Area,5,5,5
26430,WV,Zip Code Area,8,8,8
26431,WV,Zip Code Area,4,4,4
26434,WV,Post Office or large volume customer,9,9,9
26435,WV,Post Office or large volume customer,4,4,4
26436,WV,Post Office or large volume customer,10,10,10
26437,WV,Zip Code Area,8,8,8
26438,WV,Post Office or large volume customer,4,4,4
26440,WV,Zip Code Area,2,2,2
26443,WV,Zip Code Area,8,8,8
26444,WV,Zip Code Area,9,9,9
26447,WV,Zip Code Area,8,8,8
26448,WV,Zip Code Area,5,5,5
26451,WV,Zip Code Area,5,5,5
26452,WV,Zip Code Area,7,7,7
26456,WV,Zip Code Area,10,10,10
26463,WV,Post Office or large volume customer,5,5,5
26501,WV,Zip Code Area,1,1,1
26502,WV,Post Office or large volume customer,1,1,1
26504,WV,Post Office or large volume customer,1,1,1
26505,WV,Zip Code Area,1,1,1
26506,WV,Zip Code Area,1,1,1
26507,WV,Post Office or large volume customer,1,1,1
26508,WV,Zip Code Area,1,1,1
26519,WV,Zip Code Area,3,3,3
26520,WV,Post Office or large volume customer,2,2,2
26521,WV,Zip Code Area,2,2,2
26524,WV,Zip Code Area,2,2,2
26525,WV,Zip Code Area,2,2,2
26527,WV,Post Office or large volume customer,2,2,2
26531,WV,Post Office or large volume customer,1,1,1
26534,WV,Post Office or large volume customer,1,1,1
26537,WV,Zip Code Area,7,7.1,7.0999999999999996
26541,WV,Zip Code Area,2,2,2
26542,WV,Zip Code Area,2,2,2
26543,WV,Zip Code Area,1,1,1
26544,WV,Post Office or large volume customer,2,2,2
26546,WV,Zip Code Area,2,2,2
26547,WV,Zip Code Area,2,2,2
26554,WV,Zip Code Area,4,4,4
26555,WV,Post Office or large volume customer,4,4,4
26559,WV,Zip Code Area,4,4,4
26560,WV,Zip Code Area,2,2,2
26561,WV,Zip Code Area,8,8,8
26562,WV,Zip Code Area,2,2,2
26563,WV,Post Office or large volume customer,5,5,5
26566,WV,Post Office or large volume customer,2,2,2
26568,WV,Zip Code Area,5,5,5
26570,WV,Zip Code Area,2,2,2
26571,WV,Zip Code Area,5,5,5
26572,WV,Post Office or large volume customer,5,5,5
26574,WV,Post Office or large volume customer,2,2,2
26575,WV,Zip Code Area,3,3,3
26576,WV,Post Office or large volume customer,5,5,5
26578,WV,Post Office or large volume customer,4,4,4
26581,WV,Zip Code Area,3,3,3
26582,WV,Zip Code Area,5,5,5
26585,WV,Zip Code Area,5,5,5
26586,WV,Zip Code Area,4,4,4
26587,WV,Zip Code Area,5,5,5
26588,WV,Zip Code Area,2,2,2
26590,WV,Zip Code Area,2,2,2
26591,WV,Zip Code Area,5,5,5
26601,WV,Zip Code Area,10,10,10
26610,WV,Zip Code Area,8,8,8
26611,WV,Zip Code Area,8,8,8
26615,WV,Zip Code Area,10,10,10
26617,WV,Zip Code Area,2,2,2
26619,WV,Zip Code Area,10,10,10
26621,WV,Zip Code Area,10,10,10
26623,WV,Zip Code Area,10,10,10
26624,WV,Zip Code Area,10,10,10
26627,WV,Zip Code Area,10,10,10
26629,WV,Zip Code Area,10,10,10
26631,WV,Zip Code Area,10,10,10
26636,WV,Zip Code Area,8,8,8
26638,WV,Zip Code Area,8,8,8
26651,WV,Zip Code Area,7,7,7
26656,WV,Zip Code Area,2,2,2
26660,WV,Zip Code Area,8,8,8
26662,WV,Zip Code Area,8,8,8
26667,WV,Zip Code Area,2,2,2
26671,WV,Post Office or large volume customer,7,7,7
26675,WV,Zip Code Area,7,7,7
26676,WV,Zip Code Area,8,8,8
26678,WV,Zip Code Area,8,8,8
26679,WV,Zip Code Area,8,8,8
26680,WV,Zip Code Area,10,10,10
26681,WV,Zip Code Area,8,8,8
26684,WV,Zip Code Area,8,8,8
26690,WV,Zip Code Area,2,2,2
26691,WV,Zip Code Area,8,8,8
26704,WV,Zip Code Area,2,2,2
26705,WV,Zip Code Area,10,10,10
26707,WV,Post Office or large volume customer,10,10,10
26710,WV,Zip Code Area,3,3,3
26711,WV,Zip Code Area,2,2,2
26714,WV,Zip Code Area,2,2,2
26716,WV,Zip Code Area,10,10,10
26717,WV,Zip Code Area,2,2,2
26719,WV,Zip Code Area,2,2,2
26720,WV,Zip Code Area,10,10,10
26722,WV,Zip Code Area,2,2,2
26726,WV,Zip Code Area,7,7,7
26731,WV,Zip Code Area,10,10,10
26739,WV,Zip Code Area,10,10,10
26743,WV,Zip Code Area,7,7,7
26750,WV,Zip Code Area,2,2,2
26753,WV,Zip Code Area,2,2,2
26755,WV,Zip Code Area,2,2,2
26757,WV,Zip Code Area,2,2,2
26761,WV,Zip Code Area,2,2,2
26763,WV,Zip Code Area,2,2,2
26764,WV,Zip Code Area,3,3,3
26767,WV,Zip Code Area,1,1,1
26801,WV,Zip Code Area,7,7,7
26802,WV,Zip Code Area,2,2,2
26804,WV,Zip Code Area,10,10,10
26807,WV,Zip Code Area,2,2,2
26808,WV,Zip Code Area,2,2,2
26810,WV,Zip Code Area,7,7,7
26812,WV,Zip Code Area,8,8,8
26814,WV,Zip Code Area,10,10,10
26815,WV,Zip Code Area,2,2,2
26817,WV,Zip Code Area,2,2,2
26818,WV,Zip Code Area,8,8,8
26823,WV,Post Office or large volume customer,2,2,2
26833,WV,Zip Code Area,8,8,8
26836,WV,Zip Code Area,7,7,7
26838,WV,Zip Code Area,8,8,8
26845,WV,Zip Code Area,3,3,3
26847,WV,Zip Code Area,7,7,7
26851,WV,Zip Code Area,3,3,3
26852,WV,Zip Code Area,10,10,10
26855,WV,Zip Code Area,8,8,8
26865,WV,Zip Code Area,2,2,2
26866,WV,Zip Code Area,2,2,2
26884,WV,Zip Code Area,10,10,10
26886,WV,Post Office or large volume customer,10,10,10
27006,NC,Zip Code Area,1,1,1
27007,NC,Zip Code Area,2,2,2
27009,NC,Zip Code Area,2,2,2
27010,NC,Post Office or large volume customer,1,1,1
27011,NC,Zip Code Area,2,2,2
31192,GA,Post Office or large volume customer,1,1,1
31193,GA,Post Office or large volume customer,1,1,1
31195,GA,Post Office or large volume customer,1,1,1
31196,GA,Post Office or large volume customer,1,1,1
31201,GA,Zip Code Area,1,1,1
31202,GA,Post Office or large volume customer,1,1,1
31203,GA,Post Office or large volume customer,1,1,1
31204,GA,Zip Code Area,1,1,1
31205,GA,Post Office or large volume customer,1,1,1
31206,GA,Zip Code Area,1,1,1
31207,GA,Zip Code Area,1,1,1
31208,GA,Post Office or large volume customer,2,2,2
31209,GA,Post Office or large volume customer,1,1,1
31210,GA,Zip Code Area,1,1,1
31211,GA,Zip Code Area,1,1,1
31213,GA,Post Office or large volume customer,1,1,1
31216,GA,Zip Code Area,1,1,1
31217,GA,Zip Code Area,1,1,1
31220,GA,Zip Code Area,1,1,1
31221,GA,Post Office or large volume customer,1,1,1
31294,GA,Post Office or large volume customer,1,1,1
31295,GA,Post Office or large volume customer,1,1,1
31296,GA,Post Office or large volume customer,1,1,1
31297,GA,Post Office or large volume customer,1,1,1
31301,GA,Zip Code Area,1,1,1
31302,GA,Zip Code Area,2,2,2
31303,GA,Zip Code Area,2,2,2
31304,GA,Zip Code Area,2,2,2
31305,GA,Zip Code Area,2,2,2
31307,GA,Post Office or large volume customer,2,2,2
31308,GA,Zip Code Area,2,2,2
31309,GA,Zip Code Area,2,2.1,2.1000000000000001
31310,GA,Post Office or large volume customer,1,1,1
31312,GA,Zip Code Area,2,2,2
31313,GA,Zip Code Area,1,1,1
31314,GA,Zip Code Area,1,1,1
31315,GA,Zip Code Area,1,1,1
31316,GA,Zip Code Area,2,2,2
31318,GA,Post Office or large volume customer,2,2,2
31319,GA,Post Office or large volume customer,2,2,2
31320,GA,Zip Code Area,2,2.1,2.1000000000000001
31321,GA,Zip Code Area,2,2,2
31322,GA,Zip Code Area,1,1,1
31323,GA,Zip Code Area,2,2,2
31324,GA,Zip Code Area,2,2,2
31326,GA,Zip Code Area,2,2,2
31327,GA,Zip Code Area,2,2,2
31328,GA,Zip Code Area,2,2,2
31329,GA,Zip Code Area,2,2,2
31331,GA,Zip Code Area,2,2,2
31333,GA,Post Office or large volume customer,1,1,1
31401,GA,Zip Code Area,1,1,1
31402,GA,Post Office or large volume customer,1,1,1
31403,GA,Post Office or large volume customer,1,1,1
31404,GA,Zip Code Area,1,1,1
31405,GA,Zip Code Area,1,1,1
31406,GA,Zip Code Area,1,1,1
31407,GA,Zip Code Area,1,1,1
31408,GA,Zip Code Area,1,1,1
31409,GA,Zip Code Area,1,1,1
31410,GA,Zip Code Area,1,1,1
31411,GA,Zip Code Area,1,1,1
31412,GA,Post Office or large volume customer,1,1,1
31414,GA,Post Office or large volume customer,1,1,1
31415,GA,Zip Code Area,1,1,1
31416,GA,Post Office or large volume customer,1,1,1
31418,GA,Post Office or large volume customer,1,1,1
31419,GA,Zip Code Area,1,1,1
31420,GA,Post Office or large volume customer,1,1,1
31421,GA,Zip Code Area,10,10,10
31501,GA,Zip Code Area,4,4,4
31502,GA,Post Office or large volume customer,4,4,4
31503,GA,Zip Code Area,4,4,4
31510,GA,Zip Code Area,5,5,5
31512,GA,Zip Code Area,5,5,5
31513,GA,Zip Code Area,7,7,7
31515,GA,Post Office or large volume customer,7,7,7
31516,GA,Zip Code Area,5,5,5
31518,GA,Zip Code Area,5,5,5
31519,GA,Zip Code Area,5,5,5
31520,GA,Zip Code Area,1,1,1
31521,GA,Post Office or large volume customer,1,1,1
31522,GA,Zip Code Area,2,2,2
31523,GA,Zip Code Area,1,1,1
31524,GA,Post Office or large volume customer,1,1,1
31525,GA,Zip Code Area,1,1,1
31527,GA,Zip Code Area,1,1,1
31532,GA,Zip Code Area,5,5,5
31533,GA,Zip Code Area,4,4,4
31534,GA,Post Office or large volume customer,4,4,4
31535,GA,Zip Code Area,4,4,4
31537,GA,Zip Code Area,2,2,2
31539,GA,Zip Code Area,8,8,8
31542,GA,Zip Code Area,5,5,5
31543,GA,Zip Code Area,2,2,2
31544,GA,Zip Code Area,8,8,8
31545,GA,Zip Code Area,4,4,4
31546,GA,Zip Code Area,4,4,4
31547,GA,Zip Code Area,2,2,2
31548,GA,Zip Code Area,2,2,2
31549,GA,Zip Code Area,8,8,8
31550,GA,Zip Code Area,4,4,4
31551,GA,Zip Code Area,5,5,5
31552,GA,Zip Code Area,4,4,4
31553,GA,Zip Code Area,2,2,2
31554,GA,Zip Code Area,5,5,5
31555,GA,Zip Code Area,5,5,5
31556,GA,Post Office or large volume customer,5,5,5
31557,GA,Zip Code Area,5,5,5
31558,GA,Zip Code Area,2,2,2
31560,GA,Zip Code Area,5,5,5
31561,GA,Zip Code Area,2,2,2
31562,GA,Zip Code Area,2,2,2
31563,GA,Zip Code Area,5,5,5
31564,GA,Post Office or large volume customer,4,4,4
31565,GA,Zip Code Area,2,2,2
31566,GA,Zip Code Area,2,2,2
31567,GA,Zip Code Area,5,5,5
31568,GA,Zip Code Area,2,2,2
31569,GA,Zip Code Area,2,2,2
31598,GA,Post Office or large volume customer,4,4,4
31599,GA,Post Office or large volume customer,4,4,4
31601,GA,Zip Code Area,1,1,1
31602,GA,Zip Code Area,1,1,1
31603,GA,Post Office or large volume customer,1,1,1
31604,GA,Post Office or large volume customer,1,1,1
31605,GA,Zip Code Area,1,1,1
31606,GA,Zip Code Area,2,2,2
31620,GA,Zip Code Area,2,2,2
31622,GA,Zip Code Area,2,2,2
31623,GA,Zip Code Area,5,5,5
31624,GA,Zip Code Area,5,5,5
31625,GA,Zip Code Area,2,2,2
31626,GA,Zip Code Area,5,5,5
31627,GA,Post Office or large volume customer,2,2,2
31629,GA,Zip Code Area,2,2,2
31630,GA,Zip Code Area,5,5,5
31631,GA,Zip Code Area,5,5,5
31632,GA,Zip Code Area,1,1,1
31634,GA,Zip Code Area,5,5,5
31635,GA,Zip Code Area,2,2,2
31636,GA,Zip Code Area,2,2,2
31637,GA,Zip Code Area,9,9,9
31638,GA,Zip Code Area,2,2,2
31639,GA,Zip Code Area,2,2,2
31641,GA,Zip Code Area,2,2,2
31642,GA,Zip Code Area,10,10.2,10.199999999999999
31643,GA,Zip Code Area,2,2,2
31645,GA,Zip Code Area,2,2,2
31647,GA,Zip Code Area,2,2,2
31648,GA,Zip Code Area,2,2,2
31649,GA,Zip Code Area,2,2,2
31650,GA,Zip Code Area,5,5,5
31698,GA,Zip Code Area,1,1,1
31699,GA,Zip Code Area,1,1,1
31701,GA,Zip Code Area,1,1,1
31702,GA,Post Office or large volume customer,1,1,1
31703,GA,Post Office or large volume customer,1,1,1
31704,GA,Zip Code Area,2,2,2
31705,GA,Zip Code Area,1,1,1
31706,GA,Post Office or large volume customer,1,1,1
31707,GA,Zip Code Area,1,1,1
31708,GA,Post Office or large volume customer,1,1,1
31709,GA,Zip Code Area,4,4,4
31711,GA,Zip Code Area,5,5,5
36576,AL,Zip Code Area,3,3,3
36577,AL,Post Office or large volume customer,1,1.1,1.1000000000000001
36578,AL,Zip Code Area,3,3,3
36579,AL,Zip Code Area,9,9,9
36580,AL,Zip Code Area,5,5,5
36581,AL,Zip Code Area,2,2,2
36582,AL,Zip Code Area,1,1,1
36583,AL,Zip Code Area,2,2,2
36584,AL,Zip Code Area,2,2,2
36585,AL,Zip Code Area,2,2,2
36587,AL,Zip Code Area,2,2,2
36590,AL,Post Office or large volume customer,1,1,1
36601,AL,Post Office or large volume customer,1,1,1
36602,AL,Zip Code Area,1,1,1
36603,AL,Zip Code Area,1,1,1
36604,AL,Zip Code Area,1,1,1
36605,AL,Zip Code Area,1,1,1
36606,AL,Zip Code Area,1,1,1
36607,AL,Zip Code Area,1,1,1
36608,AL,Zip Code Area,1,1,1
36609,AL,Zip Code Area,1,1,1
36610,AL,Zip Code Area,1,1,1
36611,AL,Zip Code Area,1,1,1
36612,AL,Zip Code Area,1,1,1
36613,AL,Zip Code Area,1,1,1
36615,AL,Zip Code Area,1,1,1
36616,AL,Post Office or large volume customer,1,1,1
36617,AL,Zip Code Area,1,1,1
36618,AL,Zip Code Area,1,1,1
36619,AL,Zip Code Area,1,1,1
36628,AL,Post Office or large volume customer,1,1,1
36633,AL,Post Office or large volume customer,1,1,1
36640,AL,Post Office or large volume customer,1,1,1
36641,AL,Post Office or large volume customer,1,1,1
36644,AL,Post Office or large volume customer,1,1,1
36652,AL,Post Office or large volume customer,1,1,1
36660,AL,Post Office or large volume customer,1,1,1
36663,AL,Post Office or large volume customer,1,1,1
36670,AL,Post Office or large volume customer,1,1,1
36671,AL,Post Office or large volume customer,1,1,1
36675,AL,Post Office or large volume customer,1,1,1
36685,AL,Post Office or large volume customer,1,1,1
36688,AL,Zip Code Area,1,1,1
36689,AL,Post Office or large volume customer,1,1,1
36691,AL,Post Office or large volume customer,1,1,1
36693,AL,Zip Code Area,1,1,1
36695,AL,Zip Code Area,1,1,1
36701,AL,Zip Code Area,4,4,4
36702,AL,Post Office or large volume customer,4,4,4
36703,AL,Zip Code Area,5,5,5
36720,AL,Zip Code Area,10,10,10
36722,AL,Zip Code Area,10,10,10
36723,AL,Post Office or large volume customer,10,10,10
36726,AL,Zip Code Area,10,10,10
36727,AL,Zip Code Area,5,5,5
36728,AL,Zip Code Area,10,10,10
36732,AL,Zip Code Area,7,7,7
36736,AL,Zip Code Area,10,10,10
36738,AL,Zip Code Area,10,10,10
36740,AL,Zip Code Area,2,2,2
36741,AL,Post Office or large volume customer,10,10.1,10.1
36742,AL,Zip Code Area,7,7,7
36744,AL,Zip Code Area,2,2,2
36745,AL,Post Office or large volume customer,7,7,7
36748,AL,Zip Code Area,10,10,10
36749,AL,Zip Code Area,2,2,2
36750,AL,Zip Code Area,10,10,10
36751,AL,Zip Code Area,10,10,10
36752,AL,Zip Code Area,2,2,2
36753,AL,Post Office or large volume customer,10,10.1,10.1
36754,AL,Zip Code Area,10,10,10
36756,AL,Zip Code Area,10,10,10
36758,AL,Zip Code Area,5,5,5
36759,AL,Zip Code Area,10,10,10
36761,AL,Zip Code Area,10,10,10
36763,AL,Post Office or large volume customer,10,10,10
36764,AL,Post Office or large volume customer,10,10,10
36765,AL,Zip Code Area,2,2,2
36766,AL,Post Office or large volume customer,10,10.1,10.1
36767,AL,Zip Code Area,10,10,10
36768,AL,Zip Code Area,10,10.1,10.1
36769,AL,Zip Code Area,10,10,10
36773,AL,Zip Code Area,10,10,10
36775,AL,Zip Code Area,10,10,10
36776,AL,Zip Code Area,2,2,2
36782,AL,Zip Code Area,10,10,10
36783,AL,Zip Code Area,10,10,10
36784,AL,Zip Code Area,7,7,7
36785,AL,Zip Code Area,2,2,2
36786,AL,Zip Code Area,5,5,5
36790,AL,Zip Code Area,10,10,10
36792,AL,Zip Code Area,2,2,2
36793,AL,Zip Code Area,2,2,2
36801,AL,Zip Code Area,1,1,1
36802,AL,Post Office or large volume customer,1,1,1
36803,AL,Post Office or large volume customer,1,1,1
36804,AL,Zip Code Area,2,2,2
36830,AL,Zip Code Area,1,1,1
36831,AL,Post Office or large volume customer,1,1,1
36832,AL,Zip Code Area,1,1,1
36849,AL,Zip Code Area,1,1,1
36850,AL,Zip Code Area,2,2,2
36851,AL,Post Office or large volume customer,2,2,2
36852,AL,Zip Code Area,2,2,2
36853,AL,Zip Code Area,3,3,3
36854,AL,Zip Code Area,4,4,4
36855,AL,Zip Code Area,6,6,6
36856,AL,Zip Code Area,2,2,2
36858,AL,Zip Code Area,2,2,2
36859,AL,Post Office or large volume customer,2,2,2
36860,AL,Zip Code Area,2,2,2
36861,AL,Zip Code Area,9,9,9
36862,AL,Zip Code Area,2,2,2
36863,AL,Zip Code Area,4,4,4
36865,AL,Post Office or large volume customer,1,1,1
36866,AL,Zip Code Area,2,2,2
36867,AL,Zip Code Area,1,1,1
36868,AL,Post Office or large volume customer,1,1,1
36869,AL,Zip Code Area,1,1,1
36870,AL,Zip Code Area,1,1,1
36871,AL,Zip Code Area,2,2,2
36872,AL,Post Office or large volume customer,4,4,4
36874,AL,Zip Code Area,2,2,2
36875,AL,Zip Code Area,2,2,2
36877,AL,Zip Code Area,1,1,1
36879,AL,Zip Code Area,1,1,1
36901,AL,Zip Code Area,6,6,6
36904,AL,Zip Code Area,10,10,10
36907,AL,Zip Code Area,5,5,5
36908,AL,Zip Code Area,10,10,10
36910,AL,Zip Code Area,5,5,5
36912,AL,Zip Code Area,5,5,5
36913,AL,Zip Code Area,10,10,10
36915,AL,Zip Code Area,10,10,10
36916,AL,Zip Code Area,5,5,5
36919,AL,Zip Code Area,10,10,10
36921,AL,Zip Code Area,10,10,10
36922,AL,Zip Code Area,5,5,5
36925,AL,Zip Code Area,6,6,6
37010,TN,Zip Code Area,1,1,1
37011,TN,Post Office or large volume customer,1,1,1
37012,TN,Zip Code Area,6,6,6
37013,TN,Zip Code Area,1,1,1
37014,TN,Zip Code Area,2,2,2
37015,TN,Zip Code Area,2,2,2
37016,TN,Zip Code Area,2,2,2
37018,TN,Zip Code Area,5,5,5
37019,TN,Zip Code Area,5,5,5
37020,TN,Zip Code Area,5,5,5
37022,TN,Zip Code Area,2,2,2
37023,TN,Zip Code Area,2,2,2
37024,TN,Post Office or large volume customer,1,1,1
37025,TN,Zip Code Area,2,2,2
37026,TN,Zip Code Area,2,2,2
37027,TN,Zip Code Area,1,1,1
37028,TN,Zip Code Area,2,2,2
37029,TN,Zip Code Area,4,4,4
37030,TN,Zip Code Area,7,7,7
37031,TN,Zip Code Area,2,2,2
37032,TN,Zip Code Area,2,2,2
37033,TN,Zip Code Area,10,10,10
37034,TN,Zip Code Area,2,2,2
37035,TN,Zip Code Area,2,2,2
37036,TN,Zip Code Area,2,2,2
37037,TN,Zip Code Area,1,1.1,1.1000000000000001
37040,TN,Zip Code Area,1,1,1
43416,OH,Zip Code Area,2,2,2
43420,OH,Zip Code Area,4,4,4
43430,OH,Zip Code Area,2,2,2
43431,OH,Zip Code Area,10,10,10
43432,OH,Zip Code Area,2,2,2
43433,OH,Post Office or large volume customer,4,4,4
43434,OH,Post Office or large volume customer,1,1,1
43435,OH,Zip Code Area,5,5,5
43436,OH,Zip Code Area,10,10,10
43437,OH,Post Office or large volume customer,6,6,6
43438,OH,Zip Code Area,4,4,4
43439,OH,Post Office or large volume customer,10,10,10
43440,OH,Zip Code Area,4,4,4
43441,OH,Post Office or large volume customer,2,2,2
43442,OH,Zip Code Area,5,5,5
43443,OH,Zip Code Area,2,2,2
43445,OH,Zip Code Area,2,2,2
43446,OH,Post Office or large volume customer,10,10,10
43447,OH,Zip Code Area,1,1,1
43449,OH,Zip Code Area,10,10,10
43450,OH,Zip Code Area,2,2,2
43451,OH,Zip Code Area,4,4,4
43452,OH,Zip Code Area,4,4,4
43456,OH,Zip Code Area,10,10,10
43457,OH,Zip Code Area,5,5,5
43458,OH,Post Office or large volume customer,2,2,2
43460,OH,Zip Code Area,1,1,1
43462,OH,Zip Code Area,5,5,5
43463,OH,Post Office or large volume customer,2,2,2
43464,OH,Zip Code Area,9,9,9
43465,OH,Zip Code Area,1,1,1
43466,OH,Zip Code Area,5,5,5
43467,OH,Post Office or large volume customer,4,4,4
43468,OH,Zip Code Area,1,1,1
43469,OH,Zip Code Area,2,2,2
43501,OH,Zip Code Area,10,10,10
43502,OH,Zip Code Area,7,7,7
43504,OH,Zip Code Area,2,2,2
43505,OH,Post Office or large volume customer,9,9,9
43506,OH,Zip Code Area,7,7,7
43510,OH,Post Office or large volume customer,3,3,3
43511,OH,Zip Code Area,5,5,5
43512,OH,Zip Code Area,4,4,4
43515,OH,Zip Code Area,2,2,2
43516,OH,Zip Code Area,10,10,10
43517,OH,Zip Code Area,10,10,10
43518,OH,Zip Code Area,9,9,9
43519,OH,Post Office or large volume customer,6,6,6
43520,OH,Post Office or large volume customer,9,9,9
43521,OH,Zip Code Area,9,9,9
43522,OH,Zip Code Area,2,2,2
43523,OH,Post Office or large volume customer,9,9,9
43524,OH,Zip Code Area,10,10,10
43525,OH,Zip Code Area,1,1,1
43526,OH,Zip Code Area,7,7,7
43527,OH,Zip Code Area,8,8,8
43528,OH,Zip Code Area,1,1,1
43529,OH,Post Office or large volume customer,10,10,10
43530,OH,Post Office or large volume customer,4,4,4
43531,OH,Post Office or large volume customer,10,10,10
43532,OH,Zip Code Area,3,3,3
43533,OH,Zip Code Area,3,3,3
43534,OH,Zip Code Area,9,9,9
43535,OH,Zip Code Area,9,9,9
43536,OH,Zip Code Area,5,5,5
43537,OH,Zip Code Area,1,1,1
43540,OH,Zip Code Area,2,2,2
43541,OH,Zip Code Area,5,5,5
43542,OH,Zip Code Area,1,1,1
43543,OH,Zip Code Area,9,9,9
43545,OH,Zip Code Area,7,7,7
43547,OH,Zip Code Area,2,2,2
43548,OH,Zip Code Area,8,8,8
43549,OH,Zip Code Area,9,9,9
43550,OH,Post Office or large volume customer,7,7,7
43551,OH,Zip Code Area,1,1,1
43552,OH,Post Office or large volume customer,1,1,1
43553,OH,Post Office or large volume customer,9,9,9
43554,OH,Zip Code Area,10,10,10
43555,OH,Post Office or large volume customer,7,7,7
43556,OH,Zip Code Area,5,5,5
43557,OH,Zip Code Area,8,8,8
43558,OH,Zip Code Area,2,2,2
43560,OH,Zip Code Area,1,1,1
43565,OH,Post Office or large volume customer,4,4,4
43566,OH,Zip Code Area,1,1,1
43567,OH,Zip Code Area,7,7,7
43569,OH,Zip Code Area,5,5,5
43570,OH,Zip Code Area,9,9,9
43571,OH,Zip Code Area,1,1,1
43601,OH,Post Office or large volume customer,1,1,1
43603,OH,Post Office or large volume customer,1,1,1
43604,OH,Zip Code Area,1,1,1
43605,OH,Zip Code Area,1,1,1
43606,OH,Zip Code Area,1,1,1
43607,OH,Zip Code Area,1,1,1
43608,OH,Zip Code Area,1,1,1
43609,OH,Zip Code Area,1,1,1
43610,OH,Zip Code Area,1,1,1
43611,OH,Zip Code Area,1,1,1
43612,OH,Zip Code Area,1,1,1
43613,OH,Zip Code Area,1,1,1
43614,OH,Zip Code Area,1,1,1
43615,OH,Zip Code Area,1,1,1
43616,OH,Zip Code Area,1,1,1
43617,OH,Zip Code Area,1,1,1
43619,OH,Zip Code Area,1,1,1
43620,OH,Zip Code Area,1,1,1
43623,OH,Zip Code Area,1,1,1
43635,OH,Post Office or large volume customer,1,1,1
43652,OH,Post Office or large volume customer,1,1,1
43654,OH,Post Office or large volume customer,1,1,1
43656,OH,Post Office or large volume customer,1,1,1
43657,OH,Post Office or large volume customer,1,1,1
43659,OH,Post Office or large volume customer,1,1,1
43660,OH,Post Office or large volume customer,1,1,1
